date,tempreature,humidity,N,P,K
2024-02-19 23:33:00,13,60,255,255,255
2024-02-19 23:39:00,13,59,255,255,255
2024-02-19 23:44:00,13,61,255,255,255
2024-02-19 23:49:00,13,61,255,255,255
2024-02-19 23:54:00,13,62,255,255,255
2024-02-20 10:28:00,13,59,255,255,255
2024-02-20 10:33:00,13,60,255,255,255
2024-02-20 10:38:00,13,59,255,255,255
2024-02-20 10:43:00,13,57,255,255,255
2024-02-20 10:48:00,13,59,255,255,255
2024-02-20 10:53:00,13,60,255,255,255
2024-02-20 10:58:00,13,59,255,255,255
2024-02-20 11:03:00,13,59,255,255,255
2024-02-20 11:08:00,13,58,255,255,255
2024-02-20 11:13:00,13,61,255,255,255
2024-02-20 11:18:00,13,60,255,255,255
2024-02-20 23:38:00,13,59,255,255,255
2024-02-21 11:18:00,13,60,255,255,255
2024-02-21 11:23:00,13,60,255,255,255
2024-02-21 11:28:00,13,60,255,255,255
2024-02-21 11:33:00,13,60,255,255,255
2024-02-21 11:38:00,13,58,255,255,255
2024-02-21 11:43:00,13,59,255,255,255
2024-02-21 11:48:00,13,59,255,255,255
2024-02-21 11:53:00,13,59,255,255,255
2024-02-21 11:58:00,13,58,255,255,255
2024-02-21 12:03:00,13,59,255,255,255
2024-02-21 12:08:00,13,61,255,255,255
2024-02-21 12:13:00,13,59,255,255,255
2024-02-21 12:18:00,13,59,255,255,255
2024-02-21 12:23:00,13,60,255,255,255
2024-02-21 12:28:00,13,59,255,255,255
2024-02-21 12:33:00,13,61,255,255,255
2024-02-21 12:38:00,13,61,255,255,255
2024-02-21 12:43:00,13,58,255,255,255
2024-02-21 12:48:00,13,60,255,255,255
2024-02-21 12:53:00,13,61,255,255,255
2024-02-21 12:58:00,13,60,255,255,255
2024-02-21 13:03:00,13,60,255,255,255
2024-02-21 13:08:00,13,59,255,255,255
2024-02-21 13:13:00,13,59,255,255,255
2024-02-22 12:23:00,13,59,255,255,255
2024-02-22 12:28:00,13,61,255,255,255
2024-02-22 12:33:00,13,60,255,255,255
2024-02-22 12:38:00,13,60,255,255,255
2024-02-22 12:43:00,13,61,255,255,255
2024-02-22 12:48:00,13,58,255,255,255
2024-02-22 12:53:00,13,59,255,255,255
2024-02-22 12:58:00,13,58,255,255,255
2024-02-22 13:03:00,13,61,255,255,255
2024-02-22 13:08:00,13,61,255,255,255
2024-02-22 13:13:00,13,58,255,255,255
2024-02-22 13:18:00,13,58,255,255,255
2024-02-22 13:23:00,13,58,255,255,255
2024-02-22 13:28:00,13,60,255,255,255
2024-02-22 13:33:00,13,58,255,255,255
2024-02-22 13:38:00,13,61,255,255,255
2024-02-22 13:48:00,13,58,255,255,255
2024-02-22 13:53:00,13,58,255,255,255
2024-02-22 23:18:00,13,59,255,255,255
2024-02-23 14:53:00,13,59,255,255,255
2024-02-23 14:58:00,13,59,255,255,255
2024-02-23 15:03:00,13,59,255,255,255
2024-02-23 15:08:00,13,59,255,255,255
2024-02-23 15:13:00,13,61,255,255,255
2024-02-23 15:18:00,13,59,255,255,255
2024-02-23 15:23:00,13,58,255,255,255
2024-02-23 15:28:00,13,59,255,255,255
2024-02-23 15:33:00,13,60,255,255,255
2024-02-23 15:38:00,13,62,255,255,255
2024-02-23 15:43:00,13,60,255,255,255
2024-02-23 15:48:00,13,59,255,255,255
2024-02-23 15:53:00,13,60,255,255,255
2024-02-23 15:58:00,13,60,255,255,255
2024-02-23 16:03:00,13,58,255,255,255
2024-02-23 16:08:00,13,60,255,255,255
2024-02-23 16:13:00,13,61,255,255,255
2024-02-23 16:18:00,13,59,255,255,255
2024-02-23 16:23:00,13,61,255,255,255
2024-02-23 16:28:00,13,61,255,255,255
2024-02-23 16:33:00,13,57,255,255,255
2024-02-23 16:38:00,13,61,255,255,255
2024-02-23 16:43:00,13,58,255,255,255
2024-02-23 22:53:00,13,62,255,255,255
2024-02-23 22:58:00,13,61,255,255,255
2024-02-23 23:03:00,13,59,255,255,255
2024-02-24 10:58:00,13,61,255,255,255
2024-02-24 11:03:00,13,59,255,255,255
2024-02-24 11:08:00,13,61,255,255,255
2024-02-24 11:13:00,13,61,255,255,255
2024-02-24 11:18:00,13,60,255,255,255
2024-02-24 11:23:00,13,61,255,255,255
2024-02-24 11:28:00,13,59,255,255,255
2024-02-24 11:33:00,13,58,255,255,255
2024-02-24 11:38:00,13,59,255,255,255
2024-02-24 11:43:00,13,60,255,255,255
2024-02-24 11:48:00,13,58,255,255,255
2024-02-24 11:53:00,13,58,255,255,255
2024-02-24 11:58:00,13,60,255,255,255
2024-02-24 12:03:00,13,60,255,255,255
2024-02-24 12:08:00,13,59,255,255,255
2024-02-24 12:13:00,13,59,255,255,255
2024-02-24 12:18:00,13,55,255,255,255
2024-02-24 12:23:00,13,61,255,255,255
2024-02-24 12:28:00,13,61,255,255,255
2024-02-24 12:33:00,13,59,255,255,255
2024-02-24 12:38:00,13,60,255,255,255
2024-02-24 12:43:00,13,60,255,255,255
2024-02-24 12:48:00,13,60,255,255,255
2024-02-24 12:53:00,13,60,255,255,255
2024-02-24 12:58:00,13,61,255,255,255
2024-02-24 13:03:00,13,59,255,255,255
2024-02-24 13:08:00,13,59,255,255,255
2024-02-24 13:13:00,13,62,255,255,255
2024-02-24 13:18:00,13,61,255,255,255
2024-02-24 13:23:00,13,58,255,255,255
2024-02-24 13:28:00,13,62,255,255,255
2024-02-24 13:33:00,13,60,255,255,255
2024-02-24 13:38:00,13,59,255,255,255
2024-02-24 13:43:00,13,59,255,255,255
2024-02-24 13:48:00,13,58,255,255,255
2024-02-24 13:53:00,13,62,255,255,255
2024-02-24 13:58:00,13,60,255,255,255
2024-02-24 14:03:00,13,59,255,255,255
2024-02-24 14:08:00,13,60,255,255,255
2024-02-24 14:13:00,13,60,255,255,255
2024-02-24 14:18:00,13,58,255,255,255
2024-02-24 14:23:00,13,59,255,255,255
2024-02-24 14:28:00,13,59,255,255,255
2024-02-24 14:33:00,13,58,255,255,255
2024-02-24 14:38:00,13,60,255,255,255
2024-02-24 14:43:00,13,58,255,255,255
2024-02-24 14:48:00,13,59,255,255,255
2024-02-24 14:53:00,13,60,255,255,255
2024-02-24 14:58:00,13,59,255,255,255
2024-02-24 15:03:00,13,61,255,255,255
2024-02-24 15:08:00,13,60,255,255,255
2024-02-24 15:13:00,13,60,255,255,255
2024-02-24 15:18:00,13,61,255,255,255
2024-02-24 15:23:00,13,59,255,255,255
2024-02-24 15:28:00,13,59,255,255,255
2024-02-24 15:33:00,13,58,255,255,255
2024-02-24 15:38:00,13,58,255,255,255
2024-02-24 15:43:00,13,60,255,255,255
2024-02-24 15:48:00,13,59,255,255,255
2024-02-24 15:53:00,13,60,255,255,255
2024-02-24 15:58:00,13,62,255,255,255
2024-02-24 16:03:00,13,60,255,255,255
2024-02-24 16:08:00,13,59,255,255,255
2024-02-24 16:13:00,13,58,255,255,255
2024-02-24 16:18:00,13,59,255,255,255
2024-02-24 16:23:00,13,59,255,255,255
2024-02-24 16:28:00,13,60,255,255,255
2024-02-24 16:33:00,13,58,255,255,255
2024-02-24 16:38:00,13,59,255,255,255
2024-02-24 16:43:00,13,59,255,255,255
2024-02-24 16:48:00,13,59,255,255,255
2024-02-24 16:53:00,13,58,255,255,255
2024-02-24 16:58:00,13,60,255,255,255
2024-02-24 17:03:00,13,59,255,255,255
2024-02-24 17:08:00,13,59,255,255,255
2024-02-24 17:13:00,13,59,255,255,255
2024-02-24 17:18:00,13,60,255,255,255
2024-02-24 17:23:00,13,59,255,255,255
2024-02-24 18:23:00,13,59,255,255,255
2024-02-24 18:28:00,13,59,255,255,255
2024-02-24 18:33:00,13,58,255,255,255
2024-02-24 18:38:00,13,58,255,255,255
2024-02-24 18:43:00,13,60,255,255,255
2024-02-24 18:48:00,13,62,255,255,255
2024-02-24 18:53:00,13,62,255,255,255
2024-02-24 18:58:00,13,59,255,255,255
2024-02-24 19:03:00,13,59,255,255,255
2024-02-24 19:08:00,13,60,255,255,255
2024-02-24 19:13:00,13,60,255,255,255
2024-02-24 19:18:00,13,59,255,255,255
2024-02-24 19:23:00,13,60,255,255,255
2024-02-24 19:28:00,13,59,255,255,255
2024-02-24 22:23:00,13,59,255,255,255
2024-02-24 22:28:00,13,59,255,255,255
2024-02-24 22:33:00,13,59,255,255,255
2024-02-24 22:38:00,13,61,255,255,255
2024-02-24 22:43:00,13,57,255,255,255
2024-02-25 10:48:00,13,60,255,255,255
2024-02-25 10:53:00,13,60,255,255,255
2024-02-25 10:58:00,13,61,255,255,255
2024-02-25 11:03:00,13,60,255,255,255
2024-02-25 11:08:00,13,60,255,255,255
2024-02-25 11:13:00,13,58,255,255,255
2024-02-26 09:03:00,13,60,255,255,255
2024-02-26 09:08:00,13,60,255,255,255
2024-02-26 09:13:00,13,59,255,255,255
2024-02-26 09:18:00,13,58,255,255,255
2024-02-27 10:03:00,13,55,255,255,255
2024-02-27 10:08:00,13,55,255,255,255
2024-02-27 10:13:00,13,56,255,255,255
2024-02-27 10:18:00,13,56,255,255,255
2024-02-27 10:23:00,13,56,255,255,255
2024-02-27 10:28:00,13,58,255,255,255
2024-02-27 10:33:00,13,57,255,255,255
2023-11-30 22:03:00,12,59,185,190,160
2023-11-30 21:33:00,12,61,185,190,160
2023-11-30 21:29:00,12,59,185,190,160
2023-11-30 21:24:00,12,61,185,190,160
2023-11-30 21:19:00,12,60,185,190,160
2023-11-30 21:14:00,12,61,185,190,160
2023-11-30 21:08:00,12,59,185,190,160
2023-11-30 21:04:00,12,60,185,190,160
2023-11-30 20:59:00,12,59,185,190,160
2023-11-30 20:54:00,12,60,185,190,160
2023-11-30 20:49:00,12,58,185,190,160
2023-11-30 20:43:00,12,60,185,190,160
2023-11-30 20:38:00,12,60,185,190,160
2023-11-30 20:34:00,12,60,185,190,160
2023-11-30 20:29:00,12,59,185,190,160
2023-11-30 20:24:00,12,58,185,190,160
2023-11-30 20:19:00,12,60,185,190,160
2023-11-30 20:13:00,12,58,185,190,160
2023-11-30 20:09:00,12,59,185,190,160
2023-11-30 20:03:00,12,59,185,190,160
2023-11-30 19:59:00,12,61,185,190,160
2023-11-30 19:54:00,12,61,185,190,160
2023-11-30 19:49:00,12,61,185,190,160
2023-11-30 19:44:00,12,60,185,190,160
2023-11-30 19:39:00,12,60,185,190,160
2023-11-30 19:34:00,12,61,185,190,160
2023-11-30 19:29:00,12,58,185,190,160
2023-11-30 19:24:00,12,60,185,190,160
2023-11-30 19:19:00,12,60,185,190,160
2023-11-30 13:14:00,12,60,185,190,160
2023-11-30 13:09:00,12,61,185,190,160
2023-11-30 12:49:00,12,60,185,190,160
2023-11-30 12:44:00,12,61,185,190,160
2023-11-30 12:39:00,12,59,185,190,160
2023-11-30 12:34:00,12,61,185,190,160
2023-11-30 12:29:00,12,62,185,190,160
2023-11-30 12:24:00,12,62,185,190,160
2023-11-30 12:19:00,12,61,185,190,160
2023-11-30 12:14:00,12,60,185,190,160
2023-11-30 12:09:00,12,60,185,190,160
2023-11-30 12:04:00,12,60,185,190,160
2023-11-30 11:59:00,12,60,185,190,160
2023-11-30 11:54:00,12,60,185,190,160
2023-11-30 11:49:00,12,60,185,190,160
2023-11-30 11:44:00,12,61,185,190,160
2023-11-30 11:39:00,12,61,185,190,160
2023-11-29 23:14:00,12,58,185,190,160
2023-11-29 23:09:00,12,58,185,190,160
2023-11-29 23:04:00,12,60,185,190,160
2023-11-29 22:59:00,12,59,185,190,160
2023-11-29 20:54:00,12,60,185,190,160
2023-11-29 20:49:00,12,59,185,190,160
2023-11-29 20:44:00,12,60,185,190,160
2023-11-29 20:39:00,12,58,185,190,160
2023-11-29 20:34:00,12,59,185,190,160
2023-11-29 20:29:00,12,59,185,190,160
2023-11-29 20:24:00,12,59,185,190,160
2023-11-29 20:19:00,12,58,185,190,160
2023-11-29 20:14:00,12,58,185,190,160
2023-11-29 20:09:00,12,59,185,190,160
2023-11-29 20:04:00,12,62,185,190,160
2023-11-29 19:59:00,12,57,185,190,160
2023-11-29 19:54:00,12,60,185,190,160
2023-11-29 19:49:00,12,59,185,190,160
2023-11-29 19:44:00,12,58,185,190,160
2023-11-29 19:39:00,12,58,185,190,160
2023-11-29 19:34:00,12,58,185,190,160
2023-11-29 19:29:00,12,60,185,190,160
2023-11-29 19:24:00,12,59,185,190,160
2023-11-29 19:19:00,12,59,185,190,160
2023-11-29 19:14:00,12,59,185,190,160
2023-11-29 19:09:00,12,59,185,190,160
2023-11-29 19:04:00,12,58,185,190,160
2023-11-29 18:59:00,12,59,185,190,160
2023-11-29 18:54:00,12,60,185,190,160
2023-11-29 18:49:00,12,58,185,190,160
2023-11-29 18:44:00,12,58,185,190,160
2023-11-29 18:39:00,12,59,185,190,160
2023-11-29 18:34:00,12,59,185,190,160
2023-11-29 18:29:00,12,60,185,190,160
2023-11-29 18:24:00,12,58,185,190,160
2023-11-29 18:19:00,12,57,185,190,160
2023-11-29 18:14:00,12,59,185,190,160
2023-11-29 18:09:00,12,60,185,190,160
2023-11-29 18:04:00,12,57,185,190,160
2023-11-29 17:59:00,12,58,185,190,160
2023-11-29 17:54:00,12,59,185,190,160
2023-11-29 17:49:00,12,58,185,190,160
2023-11-29 17:44:00,12,58,185,190,160
2023-11-29 17:39:00,12,59,185,190,160
2023-11-29 17:34:00,12,59,185,190,160
2023-11-29 17:29:00,12,58,185,190,160
2023-11-29 17:24:00,12,58,185,190,160
2023-11-29 17:19:00,12,57,185,190,160
2023-11-29 17:14:00,12,58,185,190,160
2023-11-29 17:09:00,12,58,185,190,160
2023-11-29 17:04:00,12,58,185,190,160
2023-11-29 16:59:00,12,60,185,190,160
2023-11-29 16:54:00,12,58,185,190,160
2023-11-29 16:49:00,12,59,185,190,160
2023-11-29 16:44:00,12,58,185,190,160
2023-11-29 16:39:00,12,61,185,190,160
2023-11-29 16:34:00,12,59,185,190,160
2023-11-29 16:29:00,12,60,185,190,160
2023-11-29 16:24:00,12,59,185,190,160
2023-11-29 16:19:00,12,58,185,190,160
2023-11-29 16:04:00,12,60,185,190,160
2023-11-29 15:59:00,12,59,185,190,160
2023-11-29 15:54:00,12,60,185,190,160
2023-11-28 22:34:00,12,68,185,190,160
2023-11-28 22:29:00,12,68,185,190,160
2023-11-28 22:24:00,12,67,185,190,160
2023-11-28 22:19:00,12,68,185,190,160
2023-11-28 22:14:00,12,68,185,190,160
2023-11-28 22:09:00,12,68,185,190,160
2023-11-28 22:04:00,12,68,185,190,160
2023-11-28 21:59:00,12,67,185,190,160
2023-11-28 21:54:00,12,69,185,190,160
2023-11-28 21:49:00,12,69,185,190,160
2023-11-28 21:44:00,12,69,185,190,160
2023-11-28 21:39:00,12,67,185,190,160
2023-11-28 21:34:00,12,68,185,190,160
2023-11-28 21:29:00,12,68,185,190,160
2023-11-28 21:24:00,12,69,185,190,160
2023-11-27 22:41:00,12,64,185,190,160
2023-11-27 22:36:00,12,67,185,190,160
2023-11-27 22:31:00,12,67,185,190,160
2023-11-27 22:26:00,12,65,185,190,160
2023-11-27 22:21:00,12,67,185,190,160
2023-11-27 22:16:00,12,66,185,190,160
2023-11-27 22:11:00,12,66,185,190,160
2023-11-27 22:06:00,12,67,185,190,160
2023-11-27 22:01:00,12,65,185,190,160
2023-11-27 21:56:00,12,65,185,190,160
2023-11-27 21:51:00,12,66,185,190,160
2023-11-27 21:46:00,12,65,185,190,160
2023-11-27 21:41:00,12,67,185,190,160
2023-11-27 21:36:00,12,67,185,190,160
2023-12-01 21:38:00,12,59,185,190,160
2023-12-01 21:33:00,12,58,185,190,160
2023-12-01 21:28:00,12,58,185,190,160
2023-12-01 21:23:00,12,58,185,190,160
2023-12-01 21:18:00,12,58,185,190,160
2023-12-01 21:13:00,12,58,185,190,160
2023-12-01 21:08:00,12,59,185,190,160
2023-12-01 21:03:00,12,58,185,190,160
2023-12-01 20:58:00,12,59,185,190,160
2023-12-01 20:53:00,12,58,185,190,160
2023-12-01 20:48:00,12,58,185,190,160
2023-12-01 20:43:00,12,59,185,190,160
2023-12-01 22:23:00,12,58,185,190,160
2023-12-01 22:18:00,12,57,185,190,160
2023-12-01 22:13:00,12,58,185,190,160
2023-12-01 22:08:00,12,57,185,190,160
2023-12-01 22:03:00,12,59,185,190,160
2023-12-01 21:58:00,12,58,185,190,160
2023-12-01 21:53:00,12,58,185,190,160
2023-12-01 21:48:00,12,58,185,190,160
2023-12-01 21:43:00,12,58,185,190,160
2023-12-03 21:59:00,12,73,185,190,160
2023-12-03 21:54:00,12,72,185,190,160
2023-12-03 21:49:00,12,72,185,190,160
2023-12-03 21:44:00,12,71,185,190,160
2023-12-03 21:39:00,12,72,185,190,160
2023-12-03 21:29:00,12,72,185,190,160
2023-12-03 21:24:00,12,72,185,190,160
2023-12-03 21:19:00,12,71,185,190,160
2023-12-03 21:14:00,12,72,185,190,160
2023-12-03 21:09:00,12,72,185,190,160
2023-12-03 21:04:00,12,72,185,190,160
2023-12-13 13:38:00,12,56,178,186,157
2023-12-13 13:43:00,12,57,178,186,157
2023-12-13 13:48:00,12,57,178,186,157
2023-12-13 13:53:00,12,58,178,186,157
2023-12-13 13:58:00,12,57,178,186,157
2023-12-14 14:18:00,12,52,178,186,157
2023-12-14 14:23:00,12,53,178,186,157
2023-12-14 14:28:00,12,52,178,186,157
2023-12-14 14:33:00,12,52,178,186,157
2023-12-14 14:38:00,12,53,178,186,157
2023-12-14 14:43:00,12,51,178,186,157
2023-12-14 14:48:00,12,50,178,186,157
2023-12-14 14:53:00,12,53,178,186,157
2023-12-14 14:58:00,12,52,178,186,157
2023-12-14 15:03:00,12,52,178,186,157
2023-12-14 15:23:00,12,51,178,186,157
2023-12-14 16:43:00,12,57,178,186,157
2023-12-14 16:48:00,12,62,178,186,157
2023-12-15 17:13:00,12,84,178,186,157
2023-12-15 17:18:00,12,88,178,186,157
2023-12-15 17:23:00,12,84,178,186,157
2023-12-15 17:28:00,12,87,178,186,157
2023-12-15 17:33:00,12,86,178,186,157
2023-12-15 17:38:00,12,86,178,186,157
2023-12-15 17:43:00,12,88,178,186,157
2023-12-15 17:48:00,12,82,178,186,157
2023-12-15 17:53:00,12,85,178,186,157
2023-12-15 17:57:00,12,85,178,186,157
2023-12-15 18:02:00,12,84,178,186,157
2023-12-15 18:07:00,12,88,178,186,157
2023-12-15 18:13:00,12,87,178,186,157
2023-12-15 18:18:00,12,89,178,186,157
2023-12-15 18:23:00,12,83,178,186,157
2023-12-15 18:28:00,12,88,178,186,157
2023-12-15 18:33:00,12,88,178,186,157
2023-12-15 18:37:00,12,89,178,186,157
2023-12-15 18:42:00,12,89,178,186,157
2023-12-15 18:48:00,12,87,178,186,157
2023-12-15 18:53:00,12,87,178,186,157
2023-12-15 18:58:00,12,88,178,186,157
2023-12-15 19:02:00,12,87,178,186,157
2023-12-15 19:07:00,12,88,178,186,157
2023-12-15 19:12:00,12,89,178,186,157
2023-12-15 19:18:00,12,89,178,186,157
2023-12-15 19:23:00,12,88,178,186,157
2023-12-15 19:28:00,12,90,178,186,157
2023-12-15 19:33:00,12,89,178,186,157
2023-12-15 19:37:00,12,89,178,186,157
2023-12-15 19:43:00,12,89,178,186,157
2023-12-15 19:48:00,12,88,178,186,157
2023-12-15 19:53:00,12,88,178,186,157
2023-12-15 19:57:00,12,90,178,186,157
2023-12-15 20:02:00,12,88,178,186,157
2023-12-15 20:08:00,12,87,178,186,157
2023-12-15 20:13:00,12,88,178,186,157
2023-12-15 20:18:00,12,89,178,186,157
2023-12-15 20:23:00,12,88,178,186,157
2023-12-15 22:28:00,12,85,178,186,157
2023-12-15 22:33:00,12,91,178,186,157
2023-12-15 22:38:00,12,90,178,186,157
2023-12-15 22:42:00,12,84,178,186,157
2023-12-15 22:48:00,12,90,178,186,157
2023-12-16 18:27:00,12,55,178,186,157
2023-12-16 18:32:00,12,54,178,186,157
2023-12-16 18:37:00,12,54,178,186,157
2023-12-16 18:42:00,12,54,178,186,157
2023-12-16 18:47:00,12,54,178,186,157
2023-12-16 18:52:00,12,54,178,186,157
2023-12-16 18:57:00,12,54,178,186,157
2023-12-16 19:02:00,12,53,178,186,157
2023-12-16 19:07:00,12,54,178,186,157
2023-12-16 19:12:00,12,53,178,186,157
2023-12-16 19:17:00,12,53,178,186,157
2023-12-16 19:22:00,12,53,178,186,157
2023-12-16 19:27:00,12,53,178,186,157
2023-12-16 19:32:00,12,52,178,186,157
2023-12-16 19:37:00,12,52,178,186,157
2023-12-16 19:42:00,12,51,178,186,157
2023-12-16 19:47:00,12,52,178,186,157
2023-12-16 19:52:00,12,53,178,186,157
2023-12-16 19:57:00,12,52,178,186,157
2023-12-16 20:02:00,12,52,178,186,157
2023-12-16 23:07:00,12,49,178,186,157
2023-12-16 23:12:00,12,50,178,186,157
2023-12-16 23:17:00,12,50,178,186,157
2023-12-17 16:27:00,12,47,178,186,157
2023-12-17 16:32:00,12,45,178,186,157
2023-12-17 16:37:00,12,45,178,186,157
2023-12-17 16:42:00,12,44,178,186,157
2023-12-17 16:47:00,12,42,178,186,157
2023-12-17 16:52:00,12,41,178,186,157
2023-12-17 16:57:00,12,41,178,186,157
2023-12-17 17:02:00,12,40,178,186,157
2023-12-17 17:07:00,12,40,178,186,157
2023-12-17 17:12:00,12,34,178,186,157
2023-12-17 17:17:00,12,32,178,186,157
2023-12-17 17:20:00,12,17,178,186,157
2023-12-17 17:22:00,12,38,178,186,157
2023-12-17 17:27:00,12,37,178,186,157
2023-12-17 17:32:00,12,37,178,186,157
2023-12-17 17:37:00,12,37,178,186,157
2023-12-17 17:42:00,12,38,178,186,157
2023-12-17 17:47:00,12,37,178,186,157
2023-12-17 17:52:00,12,37,178,186,157
2023-12-17 17:57:00,12,38,178,186,157
2023-12-17 18:02:00,12,33,178,186,157
2023-12-17 18:07:00,12,33,178,186,157
2023-12-17 18:12:00,12,37,178,186,157
2023-12-17 18:17:00,12,36,178,186,157
2023-12-17 18:22:00,12,35,178,186,157
2023-12-17 18:27:00,12,37,178,186,157
2023-12-17 18:32:00,12,35,178,186,157
2023-12-17 18:37:00,12,36,178,186,157
2023-12-17 18:42:00,12,36,178,186,157
2023-12-17 18:47:00,12,34,178,186,157
2023-12-17 18:52:00,12,33,178,186,157
2023-12-17 18:57:00,12,36,178,186,157
2023-12-17 19:02:00,12,36,178,186,157
2023-12-17 19:07:00,12,36,178,186,157
2023-12-17 19:12:00,12,36,178,186,157
2023-12-17 19:17:00,12,36,178,186,157
2023-12-17 19:22:00,12,35,178,186,157
2023-12-17 19:27:00,12,35,178,186,157
2023-12-17 19:32:00,12,36,178,186,157
2023-12-17 19:37:00,12,36,178,186,157
2023-12-17 19:42:00,12,36,178,186,157
2023-12-17 19:47:00,12,36,178,186,157
2023-12-17 19:52:00,12,36,178,186,157
2023-12-17 19:57:00,12,36,178,186,157
2023-12-17 20:02:00,12,36,178,186,157
2023-12-17 20:07:00,12,35,178,186,157
2023-12-17 20:12:00,12,35,178,186,157
2023-12-17 20:17:00,12,35,178,186,157
2023-12-17 23:07:00,12,33,178,186,157
2023-12-17 23:12:00,12,33,178,186,157
2023-12-17 23:17:00,12,33,178,186,157
2023-12-17 23:22:00,12,34,178,186,157
2023-12-17 23:27:00,12,33,178,186,157
2023-12-17 23:32:00,12,32,178,186,157
2023-12-17 23:37:00,12,33,178,186,157
2023-12-17 23:42:00,12,34,178,186,157
2023-12-17 23:52:00,12,32,178,186,157
2023-12-17 23:57:00,12,33,178,186,157
2023-12-18 00:02:00,12,32,178,186,157
2023-12-18 10:47:00,12,71,178,186,157
2023-12-18 10:52:00,12,71,178,186,157
2023-12-18 10:57:00,12,72,178,186,157
2023-12-18 11:02:00,12,71,178,186,157
2023-12-18 11:07:00,12,72,178,186,157
2023-12-18 11:12:00,12,73,178,186,157
2023-12-18 11:17:00,12,73,178,186,157
2023-12-18 11:22:00,12,70,178,186,157
2023-12-18 11:27:00,12,72,178,186,157
2023-12-18 11:32:00,12,71,178,186,157
2023-12-18 11:37:00,12,70,178,186,157
2023-12-18 11:42:00,12,71,178,186,157
2023-12-18 11:47:00,12,71,178,186,157
2023-12-18 11:52:00,12,72,178,186,157
2023-12-18 11:57:00,12,70,178,186,157
2023-12-18 12:02:00,12,71,178,186,157
2023-12-18 12:07:00,12,72,178,186,157
2023-12-18 12:12:00,12,71,178,186,157
2023-12-18 12:17:00,12,69,178,186,157
2023-12-18 12:22:00,12,72,178,186,157
2023-12-18 12:27:00,12,72,178,186,157
2023-12-18 12:32:00,12,72,178,186,157
2023-12-18 12:37:00,12,72,178,186,157
2023-12-18 12:42:00,12,72,178,186,157
2023-12-18 12:47:00,12,73,178,186,157
2023-12-18 12:52:00,12,69,178,186,157
2023-12-18 12:57:00,12,69,178,186,157
2023-12-18 13:02:00,12,70,178,186,157
2023-12-18 13:07:00,12,72,178,186,157
2023-12-18 13:12:00,12,68,178,186,157
2023-12-18 13:17:00,12,70,178,186,157
2023-12-18 13:22:00,12,70,178,186,157
2023-12-18 13:27:00,12,67,178,186,157
2023-12-18 13:32:00,12,68,178,186,157
2023-12-18 13:37:00,12,69,178,186,157
2023-12-18 13:42:00,12,68,178,186,157
2023-12-18 13:47:00,12,70,178,186,157
2023-12-18 13:52:00,12,66,178,186,157
2023-12-18 13:57:00,12,66,178,186,157
2023-12-18 14:02:00,12,65,178,186,157
2023-12-18 14:07:00,12,67,178,186,157
2023-12-18 14:12:00,12,65,178,186,157
2023-12-18 14:17:00,12,67,178,186,157
2023-12-18 14:22:00,12,67,178,186,157
2023-12-18 14:27:00,12,67,178,186,157
2023-12-18 14:32:00,12,67,178,186,157
2023-12-18 14:37:00,12,68,178,186,157
2023-12-18 14:42:00,12,67,178,186,157
2023-12-18 14:47:00,12,67,178,186,157
2023-12-18 14:52:00,12,68,178,186,157
2023-12-18 14:57:00,12,71,178,186,157
2023-12-18 15:02:00,12,66,178,186,157
2023-12-18 15:07:00,12,66,178,186,157
2023-12-18 15:12:00,12,69,178,186,157
2023-12-18 15:17:00,12,68,178,186,157
2023-12-18 15:22:00,12,69,178,186,157
2023-12-18 15:27:00,12,69,178,186,157
2023-12-18 15:32:00,12,67,178,186,157
2023-12-18 15:37:00,12,63,178,186,157
2023-12-18 15:42:00,12,66,178,186,157
2023-12-18 15:47:00,12,66,178,186,157
2023-12-18 15:52:00,12,66,178,186,157
2023-12-18 15:57:00,12,60,178,186,157
2023-12-18 16:02:00,12,75,178,186,157
2023-12-18 16:07:00,12,68,178,186,157
2023-12-18 16:12:00,12,58,178,186,157
2023-12-18 16:17:00,12,68,178,186,157
2023-12-18 16:22:00,12,68,178,186,157
2023-12-18 16:27:00,12,66,178,186,157
2023-12-18 16:32:00,12,66,178,186,157
2023-12-18 16:37:00,12,69,178,186,157
2023-12-18 16:42:00,12,66,178,186,157
2023-12-18 16:47:00,12,68,178,186,157
2023-12-18 16:52:00,12,65,178,186,157
2023-12-18 16:57:00,12,66,178,186,157
2023-12-18 17:02:00,12,69,178,186,157
2023-12-18 17:07:00,12,69,178,186,157
2023-12-18 17:12:00,12,66,178,186,157
2023-12-18 17:17:00,12,68,178,186,157
2023-12-18 17:22:00,12,67,178,186,157
2023-12-19 07:52:00,12,60,178,186,157
2023-12-19 07:57:00,12,61,178,186,157
2023-12-19 08:02:00,12,62,178,186,157
2023-12-19 11:17:00,12,62,178,186,157
2023-12-19 11:22:00,12,63,178,186,157
2023-12-19 11:27:00,12,63,178,186,157
2023-12-19 11:32:00,12,63,178,186,157
2023-12-19 12:37:00,12,64,178,186,157
2023-12-19 12:42:00,12,63,178,186,157
2023-12-19 12:47:00,12,63,178,186,157
2023-12-19 12:52:00,12,64,178,186,157
2023-12-19 12:57:00,12,64,178,186,157
2023-12-19 13:02:00,12,62,178,186,157
